'article_id', 'similarity'
'12213510-50', 0.99609375
'12213610-10', 0.99609375
'12213710-10', 0.99609375
'12213820-60', 0.99609375
'12300110-10', 0.99609375
'12300210-10', 0.99609375
'12300210-63', 0.99609375
'12300310-10', 0.984375
'12300310-60', 0.984375
'12300410-10', 0.98828125
'12300410-32', 0.98828125
'12300520-60', 0.99609375
'12300610-10', 0.99609375
'12300730-60', 0.99609375
'12300830-60', 0.984375
'12300910-32', 0.99609375
'12301010-10', 0.99609375
'12301020-64', 0.99609375
'12301020-81', 0.99609375
'12301110-63', 0.98828125
'12301310-10', 0.99609375
'12301310-63', 0.99609375
'12301410-10', 0.99609375
'12301510-10', 0.99609375
'12301630-11', 0.98828125
'12301710-63', 0.98828125
'12301814-10', 0.99609375
'12301814-63', 0.99609375
'12301910-63', 0.99609375
'12301910-10', 0.99609375
'12302030-63', 0.98828125
'12302030-50', 0.98828125
'12302110-63', 0.99609375
'12302130-50', 0.99609375
'12302230-50', 0.99609375
'12302310-10', 0.99609375
'12302310-32', 0.99609375
'12302310-50', 0.99609375
'12302410-63', 0.99609375
'12302510-10', 0.99609375
'12302613-71', 0.98828125
'12304910-10', 0.99609375
'12305310-10', 0.99609375
'12305410-10', 0.99609375
'12305410-62', 0.99609375
'12307410-10', 0.99609375
'12307410-60', 0.99609375
'12307410-62', 0.99609375
'12307510-10', 0.99609375
'12307510-62', 0.99609375
'12307810-10', 0.99609375
'12307910-10', 0.99609375
'12308010-10', 0.99609375
'12308110-60', 0.99609375
'12308210-10', 0.99609375
'12308210-63', 0.99609375
'12308310-10', 0.99609375
'12308410-60', 0.99609375
'12308510-60', 0.99609375
'12308610-70', 0.99609375
'12308710-10', 0.99609375
'12308710-63', 0.99609375
'12309010-62', 0.99609375
'12309110-10', 0.99609375
'12309110-60', 0.99609375
'12309210-60', 0.99609375
'12309310-60', 0.99609375
'12309410-10', 0.99609375
'12309510-63', 0.99609375
'12309610-10', 0.99609375
'12309610-63', 0.99609375
'12309710-70', 0.99609375
'12309810-10', 0.99609375
'12309910-10', 0.99609375
'12310010-60', 0.99609375
'12310110-10', 0.99609375
'12310110-60', 0.99609375
'12310210-10', 0.99609375
'12310310-62', 0.99609375
'12310410-10', 0.99609375
'12310510-60', 0.99609375
'12310610-10', 0.99609375
'12310610-61', 0.99609375
'12310610-62', 0.99609375
'12310610-63', 0.99609375
'12310710-10', 0.99609375
'12310710-32', 0.99609375
'12310810-60', 0.99609375
'12310910-10', 0.99609375
'12311010-10', 0.99609375
'12311110-10', 0.99609375
'12311210-10', 0.99609375
'12311210-62', 0.99609375
'12311310-10', 0.99609375
'12311410-10', 0.99609375
'12311510-60', 0.99609375
'12311510-63', 0.99609375
'12311610-10', 0.99609375
'12311710-10', 0.99609375
'12311710-60', 0.99609375
'12311710-62', 0.99609375
'12311810-10', 0.99609375
'12311910-10', 0.99609375
'12312010-62', 0.984375
'12312010-60', 0.984375
'12312010-10', 0.984375
'12312010-63', 0.984375
'12312110-10', 0.99609375
'12312210-10', 0.99609375
'12312310-10', 0.99609375
'12312310-60', 0.99609375
'12312410-60', 0.98828125
'12312410-10', 0.98828125
'12312410-63', 0.98828125
'12312510-10', 0.99609375
'12312510-60', 0.99609375
'12312510-62', 0.99609375
'12312610-10', 0.99609375
'12312610-63', 0.99609375
'12312710-10', 0.99609375
'12312810-10', 0.99609375
'12313310-10', 0.99609375
'12313410-10', 0.99609375
'12313510-62', 0.99609375
'12313610-62', 0.99609375
'12313710-10', 0.99609375
'12313810-10', 0.9921875
'12313910-10', 0.9921875
'12314010-10', 0.9921875
'12314010-60', 0.9921875
'12314230-50', 0.9921875
'12314330-60', 0.9921875
'12314410-10', 0.984375
'12314410-60', 0.984375
'12314410-63', 0.984375
'12314420-11', 0.984375
'12314510-10', 0.98828125
'12314510-60', 0.98828125
'12314610-10', 0.99609375
'12314610-60', 0.99609375
'12314710-10', 0.984375
'12314710-60', 0.984375
'12314810-63', 0.99609375
'12314910-60', 0.99609375
'12315010-10', 0.99609375
'12315130-62', 0.99609375
'12315210-60', 0.99609375
'12315310-63', 0.99609375
'12315410-60', 0.99609375
'12315530-11', 0.99609375
'12315610-10', 0.99609375
'12315710-10', 0.984375
'12315710-60', 0.984375
'12315810-10', 0.98828125
'12315810-62', 0.98828125
'12315910-10', 0.984375
'12316010-10', 0.98828125
'12316110-60', 0.99609375
'12316210-60', 0.99609375
'12316310-60', 0.984375
'12316410-11', 0.984375
'12316510-60', 0.98828125
'12316610-60', 0.984375
'12316710-70', 0.98046875
'12316810-11', 0.984375
'12316910-60', 0.984375
'12317010-60', 0.9921875
'12317010-70', 0.9921875
'12317110-10', 0.984375
'12317110-60', 0.984375
'12317210-10', 0.984375
'12317310-10', 0.984375
'12317410-10', 0.984375
'12317510-10', 0.984375
'12317610-10', 0.98828125
'12317610-60', 0.98828125
'12317710-10', 0.98828125
'12317710-60', 0.98828125
'12317810-10', 0.984375
'12317910-0', 0.99609375
'12318010-10', 0.984375
'12318010-60', 0.984375
'12318110-10', 0.984375
'12900200-10', 0.99609375
'12900300-10', 0.99609375
'12900400-10', 0.99609375
'12900500-10', 0.99609375
'12900600-10', 0.99609375
'12900700-10', 0.99609375
'12900800-10', 0.99609375
'12900900-10', 0.99609375
'12901000-10', 0.99609375
'12901100-10', 0.99609375
'12901200-10', 0.99609375
'12901300-10', 0.9921875
'12901400-10', 0.99609375
'12901500-10', 0.99609375
'12901600-10', 0.99609375
'12901700-10', 0.99609375
'12901800-10', 0.99609375
'12901900-10', 0.99609375
'12902000-10', 0.99609375
'12902100-10', 0.99609375
'12902200-10', 0.99609375
'12902300-10', 0.99609375
'12902400-10', 0.99609375
'12902500-10', 0.99609375
'12902600-10', 0.99609375
'12902700-10', 0.99609375
'12902800-30', 0.99609375
'12902900-30', 0.99609375
'12903000-40', 0.99609375
'12903200-11', 0.99609375
'12903300-11', 0.99609375
'12903400-11', 0.9921875
'12903500-11', 0.99609375
'12903600-50', 0.99609375
'12903700-50', 0.99609375
'12903800-50', 0.99609375
'12903900-50', 0.99609375
'12904000-50', 0.99609375
'12904100-50', 0.99609375
'12904200-50', 0.99609375
'12904300-60', 0.99609375
'12904400-60', 0.99609375
'12904500-60', 0.99609375
'12904600-71', 0.99609375
'12904700-71', 0.99609375
'12904800-71', 0.99609375
'12904900-71', 0.99609375
'12905000-71', 0.99609375
'12905100-71', 0.99609375
'12905200-71', 0.99609375
'12905300-71', 0.9921875
'12905400-71', 0.99609375
'12905500-71', 0.99609375
'12905600-71', 0.99609375
'12905700-71', 0.99609375
'12905800-71', 0.99609375
'12905900-71', 0.99609375
'12906000-71', 0.99609375
'12906100-71', 0.99609375
'12906200-71', 0.99609375
'12906300-71', 0.99609375
'12906400-71', 0.99609375
'12906500-71', 0.99609375
'12906600-71', 0.99609375
'12906800-71', 0.99609375
'12906900-71', 0.99609375
'12907000-71', 0.99609375
'12907100-80', 0.99609375
'12907200-10', 0.99609375
'12907300-10', 0.99609375
'12907400-10', 0.99609375
'12907500-10', 0.99609375
'12907700-10', 0.99609375
'12907800-10', 0.99609375
'12907900-10', 0.99609375
'12908000-10', 0.99609375
'12908100-10', 0.99609375
'12908200-10', 0.99609375
'12908300-10', 0.99609375
'12908400-10', 0.99609375
'12908600-10', 0.99609375
'12908700-10', 0.99609375
'12908800-10', 0.99609375
'12908900-10', 0.99609375
'12909000-10', 0.99609375
'12909100-10', 0.99609375
'12909200-20', 0.98828125
'12909300-20', 0.98828125
'12909400-20', 0.98828125
'12909500-20', 0.98828125
'12909600-20', 0.98828125
'12909700-11', 0.99609375
'12909800-11', 0.99609375
'12909900-11', 0.99609375
'12910000-11', 0.99609375
'12910100-11', 0.99609375
'12910200-11', 0.99609375
'12910300-11', 0.99609375
'12910400-11', 0.99609375
'12910600-11', 0.99609375
'12910700-11', 0.99609375
'12910800-11', 0.99609375
'12910900-11', 0.99609375
'12911000-11', 0.99609375
'12911100-11', 0.99609375
'12911300-11', 0.99609375
'12911400-11', 0.99609375
'12911500-11', 0.99609375
'12911600-70', 0.99609375
'12911700-70', 0.99609375
'12911800-70', 0.99609375
'12911900-50', 0.99609375
'12912000-50', 0.99609375
'12912100-50', 0.99609375
'12912200-50', 0.99609375
'12912300-50', 0.99609375
'12912400-50', 0.99609375
'12912500-50', 0.99609375
'12912600-50', 0.99609375
'12912700-50', 0.99609375
'12912800-50', 0.99609375
'12913000-50', 0.99609375
'12913100-50', 0.99609375
'12913200-50', 0.99609375
'12913300-50', 0.99609375
'12913400-50', 0.99609375
'12913600-50', 0.99609375
'12913700-50', 0.99609375
'12913800-50', 0.99609375
'12913900-50', 0.99609375
'12914000-60', 0.99609375
'12914100-60', 0.99609375
'12914200-60', 0.99609375
'12914300-60', 0.99609375
'12914400-60', 0.99609375
'12914500-60', 0.99609375
'12914600-60', 0.99609375
'12914700-60', 0.99609375
'12914800-60', 0.99609375
'12915000-60', 0.99609375
'12915100-60', 0.99609375
'12915200-60', 0.99609375
'12915300-60', 0.99609375
'12915400-60', 0.99609375
'12915500-60', 0.99609375
'12915600-60', 0.99609375
'12915700-60', 0.99609375
'12915800-60', 0.99609375
'12915900-60', 0.99609375
'12916100-71', 0.99609375
'12916200-71', 0.99609375
'12916300-71', 0.99609375
'12916400-71', 0.99609375
'12916500-71', 0.99609375
'12916700-71', 0.99609375
'12916800-71', 0.99609375
'12916900-71', 0.99609375
'12917000-71', 0.99609375
'12917100-71', 0.99609375
'12917200-71', 0.99609375
'12917300-71', 0.99609375
'12917400-71', 0.99609375
'12917500-71', 0.99609375
'12917600-71', 0.99609375
'12917700-71', 0.99609375
'12917800-71', 0.99609375
'12917900-71', 0.99609375
'12918000-71', 0.99609375
'12918100-71', 0.99609375
'12918200-71', 0.99609375
'12918300-71', 0.99609375
'12918400-71', 0.99609375
'12918500-71', 0.99609375
'12918700-71', 0.99609375
'12918800-71', 0.99609375
'12918900-71', 0.99609375
'12919000-71', 0.99609375
'12919100-71', 0.99609375
'12919200-71', 0.99609375
'12919300-71', 0.99609375
'12919400-71', 0.99609375
'12919500-10', 0.99609375
'12919600-60', 0.99609375
'12919700-10', 0.99609375
'12919800-10', 0.99609375
'12919900-10', 0.99609375
'12920000-70', 0.99609375
'12920100-50', 0.99609375
'12920300-50', 0.99609375
'12920600-60', 0.99609375
'12920700-60', 0.99609375
'12920800-60', 0.99609375
'12920900-60', 0.99609375
'12921000-71', 0.99609375
'12921100-71', 0.99609375
'12921300-71', 0.99609375
'12921400-10', 0.99609375
'12921500-10', 0.99609375
'12921600-10', 0.99609375
'12921700-10', 0.99609375
'12921800-10', 0.99609375
'12921900-10', 0.99609375
'12922000-10', 0.99609375
'12922100-10', 0.99609375
'12922200-10', 0.99609375
'12922300-60', 0.99609375
'12922400-71', 0.99609375
'12922500-71', 0.99609375
'12922600-10', 0.9921875
'12922700-10', 0.99609375
'12922800-10', 0.99609375
'12922900-10', 0.99609375
'12923000-10', 0.99609375
'12923200-10', 0.99609375
'12923300-10', 0.99609375
'12923500-10', 0.99609375
'12923600-10', 0.99609375
'12923700-10', 0.99609375
'12923800-10', 0.99609375
'12923900-10', 0.99609375
'12924000-20', 0.984375
'12924100-11', 0.99609375
'12924300-11', 0.9921875
'12924400-11', 0.99609375
'12924500-70', 0.9921875
'12924600-50', 0.99609375
'12924700-50', 0.99609375
'12924800-50', 0.99609375
'12924900-60', 0.9921875
'12925000-60', 0.99609375
'12925100-60', 0.99609375
'12925300-60', 0.99609375
'12925400-60', 0.99609375
'12925500-60', 0.99609375
'12925600-60', 0.99609375
'12925700-71', 0.99609375
'12925800-71', 0.99609375
'12925900-71', 0.99609375
'12926000-71', 0.99609375
'12926100-71', 0.99609375
'12926200-10', 0.99609375
'12926300-10', 0.99609375
'12926400-30', 0.99609375
'12926400-10', 0.99609375
'12926500-70', 0.99609375
'12926600-61', 0.99609375
'12926600-10', 0.99609375
'14100111-63', 0.98828125
'14100210-63', 0.984375
'14100310-11', 0.984375
'14100420-62', 0.99609375
'14100510-64', 0.99609375
'14100510-50', 0.99609375
'14100510-14', 0.99609375
'14100610-19', 0.984375
'14100710-10', 0.98828125
'14100810-63', 0.984375
'14100910-60', 0.98828125
'14101010-10', 0.984375
'14101010-60', 0.984375
'14101010-63', 0.984375
'14101011-64', 0.984375
'14101110-10', 0.99609375
'14101110-11', 0.99609375
'14101210-10', 0.984375
'14101210-60', 0.984375
'14101210-63', 0.984375
'14101380-21', 0.9921875
'14101380-70', 0.9921875
'14101410-10', 0.99609375
'14101410-80', 0.99609375
'14101510-63', 0.98828125
'14101510-52', 0.98828125
'14101710-10', 0.99609375
'14101710-60', 0.99609375
'14101710-62', 0.99609375
'14101710-69', 0.99609375
'14101810-60', 0.99609375
'14101810-50', 0.99609375
'14101930-60', 0.99609375
'14101930-50', 0.99609375
'14102010-11', 0.99609375
'14102120-10', 0.98828125
'14102121-60', 0.98828125
'14102210-60', 0.984375
'14102310-60', 0.99609375
'14102310-10', 0.99609375
'14102410-63', 0.984375
'14102510-60', 0.98828125
'14102510-63', 0.98828125
'14102610-10', 0.99609375
'14102730-50', 0.99609375
'14102810-20', 0.97265625
'14102910-50', 0.984375
'14103010-60', 0.984375
'14103110-10', 0.984375
'14103110-60', 0.984375
'14103210-10', 0.98828125
'14103310-60', 0.984375
'14103410-80', 0.98046875
'14103510-80', 0.98828125
'14103710-60', 0.98828125
'14103810-50', 0.984375
'14103910-60', 0.984375
'14104010-50', 0.98828125
'14104110-63', 0.984375
'14104210-60', 0.98828125
'14104310-60', 0.99609375
'14104310-80', 0.99609375
'14104410-60', 0.984375
'14104510-12', 0.984375
'14104610-60', 0.98828125
'14104710-60', 0.99609375
'14104810-10', 0.9921875
'14104810-20', 0.984375
'14104910-10', 0.9921875
'14104910-11', 0.9921875
'14105010-50', 0.984375
'14105180-50', 0.98828125
'14105180-64', 0.98828125
'14105210-11', 0.984375
'14105310-60', 0.984375
'14105410-60', 0.984375
'14105520-11', 0.99609375
'14105630-10', 0.984375
'14105630-63', 0.984375
'14105710-10', 0.99609375
'14105720-40', 0.99609375
'14105810-60', 0.984375
'14105910-60', 0.98828125
'14106080-11', 0.98046875
'14106130-10', 0.9921875
'14106213-11', 0.984375
'14106310-50', 0.984375
'14106410-10', 0.9921875
'14106410-11', 0.9921875
'14106510-60', 0.984375
'14106610-10', 0.98828125
'14106710-11', 0.99609375
'14106710-60', 0.99609375
'14106710-63', 0.99609375
'14106810-60', 0.984375
'14106910-63', 0.99609375
'14107010-60', 0.99609375
'14107110-60', 0.99609375
'14107220-60', 0.99609375
'14107230-60', 0.99609375
'14107330-50', 0.98046875
'14107410-10', 0.99609375
'14107410-60', 0.99609375
'14107510-10', 0.99609375
'14107510-60', 0.99609375
'14107680-60', 0.984375
'14107710-60', 0.98828125
'14107850-10', 0.98828125
'14107910-10', 0.9765625
'14107910-60', 0.9765625
'14108010-10', 0.98046875
'14108010-60', 0.98046875
'14108181-10', 0.98828125
'14108230-60', 0.98046875
'14108380-10', 0.984375
'14108410-80', 0.9921875
'14108510-60', 0.984375
'14108610-11', 0.98046875
'14108780-11', 0.98046875
'14108780-30', 0.98046875
'14108780-50', 0.98046875
'14108810-70', 0.984375
'14108910-11', 0.984375
'14109050-10', 0.9921875
'14109050-50', 0.9921875
'14109110-11', 0.984375
'14109230-10', 0.98828125
'14109230-11', 0.98828125
'14109310-63', 0.984375
'14109410-63', 0.984375
'14109580-11', 0.9765625
'14109610-10', 0.984375
'14109710-50', 0.984375
'14109710-60', 0.984375
'14109881-10', 0.984375
'14109980-50', 0.9765625
'14110010-10', 0.98828125
'14110010-60', 0.98828125
'14110110-50', 0.984375
'14110110-63', 0.984375
'14110210-60', 0.984375
'14110310-63', 0.984375
'14110310-10', 0.984375
'14110310-60', 0.984375
'14110410-60', 0.984375
'14110520-10', 0.98828125
'14110620-10', 0.98828125
'14110620-11', 0.98828125
'14110780-20', 0.96875
'14110820-11', 0.98828125
'14110910-10', 0.984375
'14110910-60', 0.984375
'14111010-10', 0.984375
'14111010-60', 0.984375
'14111110-10', 0.98828125
'14111110-62', 0.98828125
'14111210-80', 0.984375
'14111310-11', 0.98828125
'14111310-60', 0.98828125
'14111410-62', 0.984375
'14111420-10', 0.984375
'14111520-12', 0.98828125
'14111520-50', 0.98828125
'14111520-11', 0.98828125
'14111520-60', 0.98828125
'14111680-20', 0.96875
'14111781-11', 0.98828125
'14111781-10', 0.98828125
'14111881-11', 0.984375
'14111910-60', 0.984375
'14112010-11', 0.98046875
'14112110-10', 0.99609375
'14112110-60', 0.99609375
'14112210-10', 0.984375
'14112310-63', 0.99609375
'14112310-60', 0.99609375
'14112410-11', 0.9921875
'14112510-10', 0.9921875
'14112510-60', 0.9921875
'14112691-83', 0.984375
'14112730-60', 0.984375
'14112810-10', 0.9921875
'14112810-60', 0.9921875
'14112910-10', 0.9765625
'14113020-62', 0.99609375
'14113110-10', 0.9921875
'14113110-63', 0.9921875
'14113210-10', 0.98828125
'14113210-63', 0.98828125
'14113310-10', 0.99609375
'14113310-60', 0.99609375
'14113410-60', 0.98828125
'14113410-62', 0.98828125
'14113510-63', 0.98828125
'14113610-10', 0.99609375
'14113610-63', 0.99609375
'14113720-10', 0.984375
'14113720-60', 0.984375
'14113810-63', 0.984375
'14113810-11', 0.984375
'14113910-60', 0.9921875
'14114010-63', 0.9921875
'14114110-10', 0.98828125
'14114230-60', 0.984375
'14114330-60', 0.984375
'14114330-63', 0.984375
'14114410-20', 0.96875
'14114510-10', 0.98046875
'14114610-63', 0.98046875
'14114610-83', 0.98046875
'14114710-60', 0.98046875
'14114810-63', 0.99609375
'14114910-11', 0.99609375
'14115010-60', 0.99609375
'14115180-50', 0.9765625
'14115210-50', 0.98046875
'14115380-50', 0.9765625
'14115410-50', 0.9921875
'14115580-60', 0.98046875
'14115681-50', 0.984375
'14115710-60', 0.984375
'14115810-10', 0.984375
'14115810-60', 0.984375
'14115930-60', 0.99609375
'14115930-10', 0.99609375
'14116010-11', 0.984375
'14116020-10', 0.984375
'14116110-60', 0.98828125
'14116210-60', 0.98828125
'14116310-50', 0.99609375
'14116310-60', 0.99609375
'14116310-63', 0.99609375
'14116411-50', 0.98828125
'14116411-63', 0.98828125
'14116580-60', 0.984375
'14116610-80', 0.98046875
'14116710-10', 0.98828125
'14116710-60', 0.98828125
'14116810-50', 0.98828125
'14116810-60', 0.98828125
'14116920-10', 0.99609375
'14116920-70', 0.99609375
'14117021-63', 0.98828125
'14117021-60', 0.98828125
'14117110-10', 0.99609375
'14117120-62', 0.99609375
'14117210-50', 0.99609375
'14117210-60', 0.99609375
'14117310-11', 0.99609375
'14117310-60', 0.99609375
'14117410-60', 0.99609375
'14117410-10', 0.99609375
'14117510-10', 0.99609375
'14117610-10', 0.98828125
'14117610-60', 0.98828125
'14117710-10', 0.99609375
'14117810-10', 0.99609375
'14117820-62', 0.99609375
'14117910-10', 0.99609375
'14117910-11', 0.99609375
'14118010-11', 0.99609375
'14118010-60', 0.99609375
'14118120-60', 0.99609375
'14118210-63', 0.99609375
'14118310-60', 0.99609375
'14118410-60', 0.99609375
'14118510-60', 0.984375
'14118610-63', 0.99609375
'14118620-60', 0.984375
'14118710-60', 0.984375
'14118710-10', 0.984375
'14118710-63', 0.984375
'14118720-40', 0.98828125
'14118720-60', 0.98828125
'14118810-60', 0.984375
'14118910-10', 0.98828125
'14118910-63', 0.98828125
'14119030-83', 0.99609375
'14119110-52', 0.984375
'14119110-63', 0.984375
'14119210-10', 0.99609375
'14119210-60', 0.99609375
'14119220-40', 0.99609375
'14119220-50', 0.99609375
'14119310-50', 0.99609375
'14119410-10', 0.98046875
'14119520-40', 0.99609375
'14119610-11', 0.98828125
'14119610-50', 0.98828125
'14119610-52', 0.98828125
'14119610-63', 0.98828125
'14119710-10', 0.984375
'14119710-63', 0.984375
'14119810-60', 0.99609375
'14119910-50', 0.98046875
'14120010-11', 0.98828125
'14120180-10', 0.984375
'14120210-64', 0.984375
'14120210-10', 0.984375
'14120210-50', 0.984375
'14120310-60', 0.99609375
'14120410-60', 0.99609375
'14120510-63', 0.98828125
'14120610-60', 0.99609375
'14120710-60', 0.98828125
'14120810-63', 0.98828125
'14120820-40', 0.98828125
'14120910-60', 0.98828125
'14120910-62', 0.98828125
'14120920-61', 0.99609375
'14121020-60', 0.98828125
'14121110-60', 0.98046875
'14121210-10', 0.98046875
'14121310-10', 0.9765625
'14121480-10', 0.98046875
'14121510-60', 0.984375
'14121610-60', 0.984375
